TimePeriod,GeoType,GeoID,GeoRank,Geography,Bicycle (number),Bicycle (percent),"Car, truck, or van (number)","Car, truck, or van (percent)",Public transportation (number),Public transportation (percent),Walked (number),Walked (percent)
2017-21,CDTA2020,6103,7,Lower East Side-Chinatown (CD 3),"4,228",5.7,"5,316",7.2,"35,011",47.6,"17,582",23.9
2017-21,CDTA2020,6104,7,Chelsea-Hell's Kitchen (CD 4),"2,536",3.4,"4,201",5.6,"32,383",43.1,"20,022",26.6
2017-21,CDTA2020,6105,7,Midtown-Flatiron-Union Square (CD 5),394,1.3,"1,579",5.1,"11,915",38.7,"10,178",33.1
2017-21,CDTA2020,6106,7,East Midtown-Murray Hill (CD 6),"2,202",2.4,"5,656",6.1,"32,268",34.9,"29,005",31.4
2017-21,CDTA2020,6107,7,Upper West Side (CD 7),"3,687",3.1,"8,143",6.9,"60,585",51.4,"14,384",12.2
2017-21,CDTA2020,6108,7,Upper East Side-Roosevelt Island (CD 8),"1,424",1.2,"10,410",8.5,"59,262",48.3,"23,976",19.6
2017-21,CDTA2020,6109,7,Morningside Heights-Hamilton Heights (CD 9),"1,045",1.9,"3,805",6.8,"32,689",58.1,"8,064",14.3
2017-21,CDTA2020,6110,7,Harlem (CD 10),846,1.3,"6,240",9.9,"41,417",65.5,"5,155",8.1
2017-21,CDTA2020,6111,7,East Harlem (CD 11),961,2,"4,147",8.4,"32,975",66.9,"5,071",10.3
2017-21,CDTA2020,6112,7,Washington Heights-Inwood (CD 12),703,0.7,"12,063",11.9,"64,142",63.5,"11,279",11.2
2017-21,CDTA2020,8101,7,Astoria-Queensbridge (CD 1),"1,438",1.5,"15,875",17.1,"55,928",60.2,"5,664",6.1
2017-21,CDTA2020,8102,7,Long Island City-Sunnyside-Woodside (CD 2),842,1.3,"12,485",18.8,"40,789",61.5,"4,123",6.2
2017-21,CDTA2020,8103,7,Jackson Heights-East Elmhurst (CD 3),"1,117",1.4,"18,133",23.5,"44,909",58.1,"6,615",8.6
2017-21,CDTA2020,8104,7,Elmhurst-Corona (CD 4),470,0.6,"18,265",21.5,"54,258",64,"6,766",8
2017-21,CDTA2020,8105,7,Ridgewood-Maspeth-Middle Village (CD 5),"1,035",1.1,"35,408",37.6,"44,564",47.3,"5,404",5.7
2017-21,CDTA2020,8106,7,Forest Hills-Rego Park (CD 6),215,0.3,"16,507",26.9,"31,372",51.1,"3,401",5.5
2017-21,CDTA2020,8107,7,Flushing-Murray Hill-Whitestone (CD 7),467,0.4,"52,370",47.6,"37,292",33.9,"11,594",10.5
2017-21,CDTA2020,8108,7,Fresh Meadows-Hillcrest-Briarwood (CD 8),184,0.3,"31,025",43.6,"27,459",38.6,"4,335",6.1
2017-21,CDTA2020,8109,7,Kew Gardens-Richmond Hill-Woodhaven (CD 9),267,0.4,"26,887",37.1,"35,283",48.7,"3,941",5.4
2017-21,CDTA2020,8110,7,South Ozone Park-Howard Beach (CD 10),128,0.2,"34,420",53.3,"23,617",36.6,"1,985",3.1
2017-21,CDTA2020,8111,7,Auburndale-Bayside-Douglaston (CD 11),96,0.2,"35,073",59.2,"16,255",27.4,"1,958",3.3
2017-21,CDTA2020,8112,7,Jamaica-St. Albans-Hollis (CD 12),198,0.2,"53,804",45.6,"52,360",44.3,"4,175",3.5
2017-21,CDTA2020,8113,7,Queens Village-Bellerose-Rosedale (CD 13),209,0.2,"60,382",59.7,"30,577",30.2,"1,948",1.9
2017-21,CDTA2020,8114,7,The Rockaways (CD 14),416,0.8,"27,230",52,"17,234",32.9,"2,955",5.6
2017-21,CDTA2020,8501,7,North Shore (CD 1),247,0.3,"44,171",55.9,"25,489",32.2,"3,035",3.8
2017-21,CDTA2020,8502,7,Mid-Island (CD 2),86,0.1,"38,612",63.2,"15,602",25.6,"1,850",3
2017-21,CDTA2020,8503,7,South Shore (CD 3),75,0.1,"55,293",69.9,"16,410",20.7,"1,045",1.3
2017-21,UHF42,101,4,Kingsbridge - Riverdale,117,0.3,"13,210",32.4,"19,332",47.4,"2,955",7.2
2017-21,UHF42,102,4,Northeast Bronx,212,0.2,"39,660",43.5,"40,556",44.5,"4,464",4.9
2017-21,UHF42,103,4,Fordham - Bronx Pk,637,0.6,"21,636",20.1,"68,029",63.1,"9,080",8.4
2017-21,UHF42,104,4,Pelham - Throgs Neck,577,0.5,"48,048",37.8,"61,334",48.3,"7,450",5.9
2017-21,UHF42,105,4,Crotona -Tremont,324,0.4,"17,885",21.8,"52,121",63.5,"4,953",6
2017-21,UHF42,106,4,High Bridge - Morrisania,393,0.5,"14,309",17.6,"53,415",65.7,"8,008",9.8
2017-21,UHF42,107,4,Hunts Point - Mott Haven,329,0.6,"10,234",19.6,"32,027",61.3,"5,346",10.2
2017-21,UHF42,201,4,Greenpoint,"2,618",4.3,"7,150",11.8,"32,126",53,"6,705",11.1
2017-21,UHF42,202,4,Downtown - Heights - Slope,"5,039",3.4,"13,480",9.1,"78,141",52.8,"16,636",11.2
2017-21,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"4,300",2.6,"24,712",15,"101,290",61.6,"9,851",6
2017-21,UHF42,204,4,East New York,514,0.6,"20,775",25.8,"49,591",61.5,"2,953",3.7
2017-21,UHF42,205,4,Sunset Park,"1,282",2.4,"11,345",20.9,"28,425",52.4,"7,424",13.7
2017-21,UHF42,206,4,Borough Park,"2,121",1.6,"36,945",27.6,"58,952",44,"19,937",14.9
2017-21,UHF42,207,4,East Flatbush - Flatbush,"1,748",1.2,"31,817",21.7,"89,710",61.1,"7,259",4.9
2017-21,UHF42,208,4,Canarsie - Flatlands,304,0.3,"40,027",42.4,"44,767",47.4,"2,998",3.2
2017-21,UHF42,209,4,Bensonhurst - Bay Ridge,"1,089",1.1,"27,925",29.1,"47,723",49.7,"7,414",7.7
2017-21,UHF42,210,4,Coney Island - Sheepshead Bay,980,0.8,"40,604",33.2,"56,200",46,"11,199",9.2
2017-21,UHF42,211,4,Williamsburg - Bushwick,"3,282",3,"17,204",15.5,"66,689",60.1,"9,125",8.2
2017-21,UHF42,301,4,Washington Heights,"1,080",0.8,"14,398",10.7,"86,541",64.3,"13,542",10.1
2017-21,UHF42,302,4,Central Harlem - Morningside Heights,"1,352",1.6,"7,779",9.3,"51,887",62,"9,330",11.1
2017-21,UHF42,303,4,East Harlem,875,2,"3,606",8.1,"30,048",67.5,"4,618",10.4
2017-21,UHF42,304,4,Upper West Side,"3,895",3.2,"8,536",7,"62,148",50.7,"16,009",13.1
2017-21,UHF42,305,4,Upper East Side,"1,472",1.2,"10,222",8.3,"60,002",48.8,"23,569",19.2
2017-21,UHF42,306,4,Chelsea - Clinton,"3,028",3,"5,345",5.3,"43,685",43,"26,959",26.5
2017-21,UHF42,307,4,Gramercy Park - Murray Hill,"1,728",2,"5,890",6.8,"27,994",32.1,"30,524",35
2017-21,UHF42,308,4,Greenwich Village - SoHo,"1,897",3.8,"2,941",5.9,"22,120",44.4,"10,257",20.6
2017-21,UHF42,309,4,Union Square - Lower East Side,"4,950",5.1,"6,339",6.6,"44,995",46.6,"22,104",22.9
2017-21,UHF42,310,4,Lower Manhattan,429,1.1,"1,901",4.9,"18,600",47.6,"9,922",25.4
2017-21,UHF42,401,4,Long Island City - Astoria,"1,901",1.6,"17,957",15.3,"72,309",61.8,"6,391",5.5
2017-21,UHF42,402,4,West Queens,"2,095",0.9,"56,029",25,"131,456",58.8,"17,834",8
2017-21,UHF42,403,4,Flushing - Clearview,493,0.4,"55,294",48.2,"38,394",33.5,"11,755",10.3
2017-21,UHF42,404,4,Bayside - Little Neck,70,0.2,"26,762",58.9,"12,308",27.1,"1,647",3.6
2017-21,UHF42,405,4,Ridgewood - Forest Hills,"1,121",0.8,"42,691",31.4,"68,087",50,"7,748",5.7
2017-21,UHF42,406,4,Fresh Meadows,77,0.2,"21,987",48.7,"15,705",34.8,"2,541",5.6
2017-21,UHF42,407,4,Southwest Queens,395,0.3,"61,307",44.8,"58,887",43,"5,926",4.3
2017-21,UHF42,408,4,Jamaica,315,0.2,"65,816",44.2,"65,492",44,"6,064",4.1
2017-21,UHF42,409,4,Southeast Queens,295,0.2,"102,601",64.2,"41,082",25.7,"3,080",1.9
2017-21,UHF42,410,4,Rockaways,416,0.8,"27,230",52,"17,234",32.9,"2,955",5.6
2017-21,UHF42,501,4,Port Richmond,26,0.1,"18,396",59.3,"9,028",29.1,"1,332",4.3
2017-21,UHF42,502,4,Stapleton - St. George,280,0.5,"28,865",52,"19,575",35.2,"2,612",4.7
2017-21,UHF42,503,4,Willowbrook,27,0.1,"28,163",68,"9,041",21.8,786,1.9
2017-21,UHF42,504,4,South Beach - Tottenville,75,0.1,"62,918",68.7,"19,865",21.7,"1,293",1.4
2017-21,Borough,1,1,Bronx,"2,589",0.4,"164,218",28.4,"324,274",56.1,"41,772",7.2
2017-21,Borough,2,1,Brooklyn,"24,134",2,"274,494",22.3,"663,716",53.8,"104,403",8.5
2017-21,Borough,3,1,Manhattan,"20,706",2.3,"67,721",7.6,"450,560",50.8,"167,318",18.9
2017-21,Borough,4,1,Queens,"7,082",0.6,"437,872",38.9,"511,929",45.5,"64,864",5.8
2017-21,Borough,5,1,Staten Island,408,0.2,"138,342",63,"57,509",26.2,"6,023",2.7
2017-21,Citywide,1,0,New York City,"54,919",1.4,"1,082,647",26.8,"2,007,988",49.7,"384,380",9.5
2016-20,NTA2020,50101,9,Mott Haven-Port Morris,180,1,"2,582",14.2,"12,315",67.6,"1,915",10.5
2016-20,NTA2020,50102,9,Melrose,140,0.9,"2,917",19.6,"9,220",61.9,"1,403",9.4
2016-20,NTA2020,50201,9,Hunts Point,33,0.7,870,17.4,"3,044",61,689,13.8
2016-20,NTA2020,50202,9,Longwood,126,0.9,"3,199",22.4,"9,152",64.2,"1,244",8.7
2016-20,NTA2020,50301,9,Morrisania,59,0.5,"2,472",19,"7,749",59.5,"1,952",15
2016-20,NTA2020,50302,9,Claremont Village-Claremont (East),0,0,"1,647",19.7,"4,923",58.8,"1,256",15
2016-20,NTA2020,50303,9,Crotona Park East,15,0.1,"2,891",25.7,"6,893",61.2,732,6.5
2016-20,NTA2020,50401,9,Concourse-Concourse Village,97,0.4,"3,675",14,"18,589",70.8,"2,366",9
2016-20,NTA2020,50402,9,Highbridge,67,0.5,"2,202",17.5,"8,808",70,709,5.6
2016-20,NTA2020,50403,9,Mount Eden-Claremont (West),91,0.5,"3,685",19.8,"12,128",65.1,"1,712",9.2
2016-20,NTA2020,50501,9,University Heights (South)-Morris Heights,101,0.5,"4,040",20,"12,713",62.8,"1,636",8.1
2016-20,NTA2020,50502,9,Mount Hope,33,0.2,"3,086",17.6,"12,095",68.9,"1,254",7.1
2016-20,NTA2020,50503,9,Fordham Heights,59,0.5,"2,061",16.6,"8,613",69.2,875,7
2016-20,NTA2020,50601,9,West Farms,44,0.7,"1,476",24.6,"3,798",63.2,343,5.7
2016-20,NTA2020,50602,9,Tremont,12,0.1,"2,634",24.7,"6,649",62.2,554,5.2
2016-20,NTA2020,50603,9,Belmont,27,0.2,"2,157",17.7,"7,289",59.7,"1,785",14.6
2016-20,NTA2020,50701,9,University Heights (North)-Fordham,110,0.6,"2,906",16.2,"12,516",69.9,"1,375",7.7
2016-20,NTA2020,50702,9,Bedford Park,172,0.7,"3,847",15.9,"16,662",69,"1,703",7
2016-20,NTA2020,50703,9,Norwood,34,0.2,"3,723",21.4,"10,723",61.6,"1,909",11
2016-20,NTA2020,50801,9,Kingsbridge Heights-Van Cortlandt Village,249,1.6,"3,868",24.8,"9,253",59.3,"1,009",6.5
2016-20,NTA2020,50802,9,Kingsbridge-Marble Hill,52,0.5,"2,423",23.3,"6,186",59.4,781,7.5
2016-20,NTA2020,50803,9,Riverdale-Spuyten Duyvil,101,0.5,"8,509",42.5,"7,883",39.3,"1,122",5.6
2016-20,NTA2020,50901,9,Soundview-Bruckner-Bronx River,40,0.2,"6,684",26.6,"15,528",61.7,"1,443",5.7
2016-20,NTA2020,50902,9,Soundview-Clason Point,35,0.2,"6,305",44.4,"6,700",47.2,635,4.5
2016-20,NTA2020,50903,9,Castle Hill-Unionport,11,0.1,"5,760",36.3,"8,215",51.8,937,5.9
2016-20,NTA2020,50904,9,Parkchester,91,0.6,"3,304",23.1,"9,437",66,861,6
2016-20,NTA2020,51001,9,Westchester Square,33,0.5,"1,928",30.6,"3,424",54.3,622,9.9
2016-20,NTA2020,51002,9,Throgs Neck-Schuylerville,124,0.6,"12,218",57.7,"6,683",31.6,966,4.6
2016-20,NTA2020,51003,9,Pelham Bay-Country Club-City Island,0,0,"6,345",48.6,"5,065",38.8,478,3.7
2016-20,NTA2020,51004,9,Co-op City,0,0,"5,222",34.8,"7,992",53.3,"1,246",8.3
2016-20,NTA2020,51101,9,Pelham Parkway-Van Nest,133,1,"4,034",29.7,"7,610",56.1,789,5.8
2016-20,NTA2020,51102,9,Morris Park,59,0.6,"4,321",41.2,"4,240",40.4,"1,253",11.9
2016-20,NTA2020,51103,9,Pelham Gardens,4,0,"6,836",53.7,"4,788",37.6,610,4.8
2016-20,NTA2020,51104,9,Allerton,99,0.7,"4,413",29.2,"8,932",59,"1,087",7.2
2016-20,NTA2020,51201,9,Williamsbridge-Olinville,98,0.4,"9,865",37.6,"14,036",53.6,941,3.6
2016-20,NTA2020,51202,9,Eastchester-Edenwald-Baychester,149,0.6,"10,557",43.6,"11,032",45.6,"1,048",4.3
2016-20,NTA2020,51203,9,Wakefield-Woodlawn,9,0,"9,634",45.5,"9,531",45,910,4.3
2016-20,NTA2020,470101,9,Greenpoint,"1,122",5.3,"2,681",12.6,"12,573",58.9,"2,009",9.4
2016-20,NTA2020,470102,9,Williamsburg,"1,526",4.2,"3,569",9.7,"22,862",62.4,"3,510",9.6
2016-20,NTA2020,470103,9,South Williamsburg,69,0.6,"2,213",19.8,"2,433",21.7,"5,436",48.5
2016-20,NTA2020,470104,9,East Williamsburg,923,3.4,"2,444",9.1,"18,315",67.9,"2,174",8.1
2016-20,NTA2020,470201,9,Brooklyn Heights,223,1.6,623,4.5,"8,759",62.8,"1,804",12.9
2016-20,NTA2020,470202,9,Downtown Brooklyn-DUMBO-Boerum Hill,613,3,"1,179",5.7,"13,758",66.2,"2,085",10
2016-20,NTA2020,470203,9,Fort Greene,518,3,"1,996",11.4,"10,281",58.6,"1,891",10.8
2016-20,NTA2020,470204,9,Clinton Hill,717,4.6,"1,654",10.7,"9,593",61.8,"1,351",8.7
2016-20,NTA2020,470301,9,Bedford-Stuyvesant (West),"1,680",4.2,"5,135",12.7,"25,377",62.9,"3,734",9.3
2016-20,NTA2020,470302,9,Bedford-Stuyvesant (East),"1,079",2.6,"8,496",20.5,"26,488",63.8,"1,529",3.7
2016-20,NTA2020,470401,9,Bushwick (West),992,3.4,"3,473",11.8,"20,052",67.9,"2,172",7.4
2016-20,NTA2020,470402,9,Bushwick (East),703,2.4,"5,542",18.8,"19,219",65.2,"1,765",6
2016-20,NTA2020,470501,9,Cypress Hills,172,1,"4,728",27.8,"10,621",62.5,514,3
2016-20,NTA2020,470502,9,East New York (North),41,0.3,"4,117",26.7,"9,837",63.8,300,1.9
2016-20,NTA2020,470503,9,East New York-New Lots,141,0.8,"4,429",24.4,"11,315",62.4,907,5
2016-20,NTA2020,470504,9,Spring Creek-Starrett City,31,0.6,"1,544",29.8,"2,929",56.5,344,6.6
2016-20,NTA2020,470505,9,East New York-City Line,0,0,"4,871",29.5,"9,920",60.1,902,5.5
2016-20,NTA2020,470601,9,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,"1,791",5.7,"2,983",9.5,"17,380",55.5,"4,210",13.4
2016-20,NTA2020,470602,9,Park Slope,905,2.7,"2,673",7.9,"21,865",64.5,"2,348",6.9
2016-20,NTA2020,470701,9,Windsor Terrace-South Slope,399,3,"1,813",13.4,"8,499",63,"1,094",8.1
2016-20,NTA2020,470702,9,Sunset Park (West),381,1.6,"4,006",16.6,"14,707",60.8,"3,107",12.9
2016-20,NTA2020,470703,9,Sunset Park (Central),572,2.8,"4,065",20.1,"11,465",56.7,"3,039",15
2016-20,NTA2020,470801,9,Prospect Heights,435,3.3,942,7.2,"8,471",65.1,782,6
2016-20,NTA2020,470802,9,Crown Heights (North),"1,637",4,"5,347",13,"27,883",67.6,"1,846",4.5
2016-20,NTA2020,470901,9,Crown Heights (South),307,1.3,"4,108",17.4,"14,822",62.9,"2,085",8.8
2016-20,NTA2020,470902,9,Prospect Lefferts Gardens-Wingate,278,1.2,"3,634",16.1,"14,941",66,"1,431",6.3
2016-20,NTA2020,471001,9,Bay Ridge,498,1.3,"9,844",25.1,"21,579",55.1,"3,255",8.3
2016-20,NTA2020,471002,9,Dyker Heights,289,1.6,"6,120",33.8,"8,106",44.7,"2,133",11.8
2016-20,NTA2020,471101,9,Bensonhurst,713,1.7,"12,382",28.8,"23,567",54.9,"3,714",8.7
2016-20,NTA2020,471102,9,Bath Beach,144,1,"4,910",33.8,"7,688",52.9,651,4.5
2016-20,NTA2020,471103,9,Gravesend (West),268,1.1,"6,758",27.3,"14,164",57.3,"1,767",7.1
2016-20,NTA2020,471201,9,Sunset Park (East)-Borough Park (West),135,1.1,"2,463",20.1,"6,446",52.6,"2,425",19.8
2016-20,NTA2020,471202,9,Borough Park,179,0.8,"6,308",27,"6,670",28.5,"8,312",35.6
2016-20,NTA2020,471203,9,Kensington,289,1.6,"3,847",21.4,"10,615",59,956,5.3
2016-20,NTA2020,471204,9,Mapleton-Midwood (West),173,1.2,"5,392",38.9,"5,116",37,"2,225",16.1
2016-20,NTA2020,471301,9,Gravesend (South),10,0.1,"3,762",34.2,"5,587",50.8,869,7.9
2016-20,NTA2020,471302,9,Coney Island-Sea Gate,38,0.2,"4,659",29.6,"8,607",54.7,"1,270",8.1
2016-20,NTA2020,471303,9,Brighton Beach,118,1,"2,718",22.5,"6,302",52.1,"2,067",17.1
2016-20,NTA2020,471401,9,Flatbush,506,1.5,"5,676",16.7,"23,330",68.6,"1,850",5.4
2016-20,NTA2020,471402,9,Flatbush (West)-Ditmas Park-Parkville,482,2.5,"4,027",21.1,"11,244",58.8,"1,584",8.3
2016-20,NTA2020,471403,9,Midwood,130,0.6,"7,214",35.2,"9,007",44,"2,180",10.6
2016-20,NTA2020,471501,9,Gravesend (East)-Homecrest,201,0.9,"7,426",34.7,"9,731",45.5,"2,126",9.9
2016-20,NTA2020,471502,9,Madison,249,1.4,"6,157",34.9,"8,386",47.5,"1,286",7.3
2016-20,NTA2020,471503,9,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,161,0.6,"11,422",40,"12,428",43.5,"1,799",6.3
2016-20,NTA2020,471601,9,Ocean Hill,165,1.1,"2,918",19.1,"10,624",69.4,803,5.2
2016-20,NTA2020,471602,9,Brownsville,22,0.1,"2,703",17.9,"10,680",70.6,"1,037",6.9
2016-20,NTA2020,471701,9,East Flatbush-Erasmus,236,1.1,"3,507",16.4,"14,705",68.9,"1,354",6.3
2016-20,NTA2020,471702,9,East Flatbush-Farragut,73,0.5,"4,794",29.9,"10,023",62.5,522,3.3
2016-20,NTA2020,471703,9,East Flatbush-Rugby,6,0,"5,909",31.4,"10,667",56.7,799,4.2
2016-20,NTA2020,471704,9,East Flatbush-Remsen Village,55,0.4,"4,020",27.3,"9,262",62.8,926,6.3
2016-20,NTA2020,471801,9,Flatlands,158,0.5,"12,410",40.1,"15,616",50.4,931,3
2016-20,NTA2020,471802,9,Marine Park-Mill Basin-Bergen Beach,108,0.5,"11,362",57,"6,374",32,728,3.7
2016-20,NTA2020,471803,9,Canarsie,49,0.1,"16,687",41.2,"21,321",52.6,"1,009",2.5
2016-20,NTA2020,610101,9,Financial District-Battery Park City,274,0.9,"1,473",4.7,"16,065",50.8,"8,904",28.2
2016-20,NTA2020,610102,9,Tribeca-Civic Center,156,1.2,603,4.8,"5,502",44,"2,970",23.7
2016-20,NTA2020,610201,9,SoHo-Little Italy-Hudson Square,291,2.1,911,6.4,"7,088",50.2,"2,957",20.9
2016-20,NTA2020,610202,9,Greenwich Village,807,4.2,"1,049",5.5,"7,769",40.8,"5,361",28.2
2016-20,NTA2020,610203,9,West Village,895,4.2,"1,468",7,"11,086",52.5,"3,544",16.8
2016-20,NTA2020,610301,9,Chinatown-Two Bridges,462,3,"1,743",11.4,"6,989",45.5,"4,836",31.5
2016-20,NTA2020,610302,9,Lower East Side,"1,240",6.2,"1,717",8.6,"10,911",54.9,"3,735",18.8
2016-20,NTA2020,610303,9,East Village,"2,527",6.8,"2,299",6.2,"19,216",51.6,"8,182",22
2016-20,NTA2020,610401,9,Chelsea-Hudson Yards,"1,254",3.1,"2,388",5.9,"19,762",48.8,"10,685",26.4
2016-20,NTA2020,610402,9,Hell's Kitchen,902,2.6,"1,672",4.8,"14,517",41.9,"11,391",32.8
2016-20,NTA2020,610501,9,Midtown South-Flatiron-Union Square,347,2,790,4.6,"7,814",45,"5,440",31.4
2016-20,NTA2020,610502,9,Midtown-Times Square,155,1.3,490,4,"4,512",36.5,"4,952",40.1
2016-20,NTA2020,610601,9,Stuyvesant Town-Peter Cooper Village,404,3.2,730,5.9,"6,505",52.3,"2,334",18.8
2016-20,NTA2020,610602,9,Gramercy,768,4.5,955,5.6,"8,248",48.4,"4,288",25.1
2016-20,NTA2020,610603,9,Murray Hill-Kips Bay,778,2.2,"2,287",6.4,"12,612",35.5,"14,659",41.2
2016-20,NTA2020,610604,9,East Midtown-Turtle Bay,266,1.1,"1,839",7.4,"8,544",34.5,"9,449",38.2
2016-20,NTA2020,610701,9,Upper West Side-Lincoln Square,"1,369",3.9,"2,779",7.8,"17,597",49.7,"6,845",19.3
2016-20,NTA2020,610702,9,Upper West Side (Central),"1,396",2.5,"3,594",6.5,"33,033",59.9,"4,608",8.4
2016-20,NTA2020,610703,9,Upper West Side-Manhattan Valley,552,2.1,"1,655",6.4,"16,038",61.9,"2,918",11.3
2016-20,NTA2020,610801,9,Upper East Side-Lenox Hill-Roosevelt Island,487,1,"4,075",8.6,"23,332",49.1,"12,328",25.9
2016-20,NTA2020,610802,9,Upper East Side-Carnegie Hill,510,1.9,"3,046",11.3,"11,846",44,"4,914",18.3
2016-20,NTA2020,610803,9,Upper East Side-Yorkville,528,1.1,"3,602",7.5,"29,433",61.4,"7,124",14.9
2016-20,NTA2020,610901,9,Morningside Heights,464,2.9,"1,250",7.8,"6,728",42.1,"4,756",29.8
2016-20,NTA2020,610902,9,Manhattanville-West Harlem,155,1.5,592,5.5,"7,520",70.4,955,8.9
2016-20,NTA2020,610903,9,Hamilton Heights-Sugar Hill,485,1.7,"1,933",6.9,"20,839",73.9,"1,547",5.5
2016-20,NTA2020,611001,9,Harlem (South),275,1,"2,213",8.4,"18,186",69,"2,253",8.5
2016-20,NTA2020,611002,9,Harlem (North),671,1.8,"4,074",11.1,"25,642",69.7,"2,803",7.6
2016-20,NTA2020,611101,9,East Harlem (South),394,1.7,"1,608",6.8,"15,468",65,"3,883",16.3
2016-20,NTA2020,611102,9,East Harlem (North),420,1.7,"2,039",8.5,"17,609",73.3,"1,800",7.5
2016-20,NTA2020,611201,9,Washington Heights (South),295,0.7,"5,131",12.8,"26,571",66.3,"5,252",13.1
2016-20,NTA2020,611202,9,Washington Heights (North),180,0.5,"4,056",10.4,"26,549",67.9,"4,165",10.7
2016-20,NTA2020,611203,9,Inwood,66,0.3,"2,772",13,"13,931",65.2,"2,161",10.1
2016-20,NTA2020,810101,9,Astoria (North)-Ditmars-Steinway,232,0.9,"5,492",21.6,"15,465",60.8,"1,383",5.4
2016-20,NTA2020,810102,9,Old Astoria-Hallets Point,223,3.5,"1,474",23.1,"3,732",58.4,402,6.3
2016-20,NTA2020,810103,9,Astoria (Central),157,0.5,"3,515",12,"20,225",69.2,"1,611",5.5
2016-20,NTA2020,810104,9,Astoria (East)-Woodside (North),429,2.2,"3,378",17.4,"12,625",64.9,"1,355",7
2016-20,NTA2020,810105,9,Queensbridge-Ravenswood-Dutch Kills,299,2.6,"1,665",14.5,"7,465",65.1,938,8.2
2016-20,NTA2020,810201,9,Long Island City-Hunters Point,116,0.8,"1,230",8.8,"10,520",75.3,406,2.9
2016-20,NTA2020,810202,9,Sunnyside,478,1.8,"5,341",19.7,"17,514",64.7,"1,657",6.1
2016-20,NTA2020,810203,9,Woodside,213,0.9,"5,568",23.6,"14,778",62.7,"1,833",7.8
2016-20,NTA2020,810301,9,Jackson Heights,396,0.9,"10,208",23.7,"25,347",58.9,"3,560",8.3
2016-20,NTA2020,810302,9,East Elmhurst,135,1.4,"3,551",35.7,"5,065",50.9,601,6
2016-20,NTA2020,810303,9,North Corona,188,0.9,"3,564",17.3,"14,181",69,"2,131",10.4
2016-20,NTA2020,810401,9,Elmhurst,199,0.4,"10,123",20.4,"33,135",66.9,"3,385",6.8
2016-20,NTA2020,810402,9,Corona,203,0.7,"7,079",22.9,"18,362",59.4,"3,727",12.1
2016-20,NTA2020,810501,9,Maspeth,120,0.6,"9,511",46.6,"8,709",42.7,"1,150",5.6
2016-20,NTA2020,810502,9,Ridgewood,545,1.4,"8,105",21.5,"23,959",63.5,"2,729",7.2
2016-20,NTA2020,810503,9,Glendale,140,0.8,"8,505",49.5,"6,858",39.9,973,5.7
2016-20,NTA2020,810504,9,Middle Village,57,0.3,"8,237",47.5,"7,169",41.3,810,4.7
2016-20,NTA2020,810601,9,Rego Park,40,0.3,"3,762",27.2,"7,546",54.6,779,5.6
2016-20,NTA2020,810602,9,Forest Hills,105,0.2,"12,025",26.9,"25,101",56.1,"2,624",5.9
2016-20,NTA2020,810701,9,College Point,67,0.6,"7,372",60.9,"3,557",29.4,596,4.9
2016-20,NTA2020,810702,9,Whitestone-Beechhurst,0,0,"8,645",70.3,"2,794",22.7,134,1.1
2016-20,NTA2020,810703,9,Bay Terrace-Clearview,0,0,"6,463",68.7,"2,321",24.7,126,1.3
2016-20,NTA2020,810704,9,Murray Hill-Broadway Flushing,100,0.4,"11,015",44.9,"9,453",38.5,"2,644",10.8
2016-20,NTA2020,810705,9,East Flushing,50,0.4,"5,974",46.2,"5,086",39.3,"1,047",8.1
2016-20,NTA2020,810706,9,Queensboro Hill,44,0.5,"4,220",47.2,"3,672",41.1,458,5.1
2016-20,NTA2020,810707,9,Flushing-Willets Point,63,0.2,"7,794",29.3,"11,751",44.1,"5,804",21.8
2016-20,NTA2020,810801,9,Kew Gardens Hills,43,0.3,"7,253",49,"5,236",35.4,"1,091",7.4
2016-20,NTA2020,810802,9,Pomonok-Electchester-Hillcrest,0,0,"7,169",48.6,"5,673",38.4,976,6.6
2016-20,NTA2020,810803,9,Fresh Meadows-Utopia,78,0.7,"5,724",54.2,"3,492",33.1,189,1.8
2016-20,NTA2020,810804,9,Jamaica Estates-Holliswood,44,0.4,"4,435",40.1,"5,189",46.9,386,3.5
2016-20,NTA2020,810805,9,Jamaica Hills-Briarwood,29,0.2,"6,834",35.6,"9,260",48.3,"1,324",6.9
2016-20,NTA2020,810901,9,Kew Gardens,249,2.2,"3,409",30.3,"5,822",51.7,587,5.2
2016-20,NTA2020,810902,9,Richmond Hill,24,0.1,"6,153",38,"8,020",49.5,862,5.3
2016-20,NTA2020,810903,9,South Richmond Hill,18,0.2,"4,747",42.3,"5,510",49.1,629,5.6
2016-20,NTA2020,810904,9,Ozone Park (North),103,0.9,"3,993",35.2,"5,670",49.9,640,5.6
2016-20,NTA2020,810905,9,Woodhaven,43,0.2,"6,078",33.4,"10,438",57.3,721,4
2016-20,NTA2020,811001,9,South Ozone Park,78,0.2,"19,117",51.3,"15,238",40.9,832,2.2
2016-20,NTA2020,811002,9,Ozone Park,20,0.2,"4,238",39.5,"5,312",49.5,380,3.5
2016-20,NTA2020,811003,9,Howard Beach-Lindenwood,34,0.3,"7,656",64,"3,525",29.5,360,3
